,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
434,YV78_1188,Villepreux 78450,"Achat maison 6 pièces 110 m², Villepreux - 530 000 €",530 000 €,110 m²,6 pièces,4 chambres,,Jardin,,,Garage,4 727 €/m²,Réf. de l’annonce : 8055,Publiée il y a plus de 2 mois,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 110 m²,"VILLEPREUX VILLAGE . Coup de coeur assuré pour cette magnifique maison du XIX ème d'environ 110m² entièrement refaite à neuf ! Beaucoup d'atouts et de cachet pour cette maison au goût du jour (fenêtre atelier-verrière, poutres apparentes, parquet...) Elle vous offre une entrée, un wc, une cuisine ouverte, une salle repas, un séjour ouvrant sur terrasse bois de 50 m2.
au 1er étage : une salle d'eau, un wc, 2 chambres, 
au 2ème étage : une salle d'eau, une chambre, une petite chambre ou bureau.
Un garage double et jardin à l'abri des regards complètent ce bien sur une surface totale de 244 m2.
Idéalement située au coeur de village, proche des écoles, collèges et lycées. A VOIR TRÈS RAPIDEMENT !

Pour plus d'informations, contactez notre agence ERA DOMAINE DU VAL JOYEUX IMMOBILIER à VILLEPREUX au Voir le téléphone"
435,YV78_1189,Vert 78930,"Achat maison 6 pièces 126 m², Vert - 246 750 €",246 750 €,126 m²,6 pièces,3 chambres,,Jardin,,1 terrasse,,1 958 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 14136,Descriptif de cette maison à vendre de 6 pièces et 126 m²,"Maison Vert 5 pièces 126 m². MAISON 6 PIÈCES AU CALME - AVEC TERRASSE
À vendre : dans le village de VERT (78930) venez découvrir cette maison T6 au calme de 126 m². Elle s'organise comme suit : une salle à manger de 20 m² exposée au sud, un salon de 18 m², une cuisine de 21 m² indépendante, aménagée et équipée et trois chambres (entre 16 et 21 m²). Elle dispose également d'une salle de bains avec wc et d'une salle d'eau avec wc. Cette maison comporte également une buanderie. Elle propose aussi une entrée. La maison bénéficie de radiateurs fonctionnant au gaz.
Une terrasse et un jardin complètent ce bien, un gain d'espace et de confort bienvenu. Le terrain de la propriété s'étend sur 518 m². Un grenier et deux caves viennent également agrémenter les 6 pièces de ce logement.
C'est une maison mitoyenne de 2 niveaux datant de 1855. Elle est en bon état général. Ce bien va demander des travaux. Pour vos véhicules, cette maison dispose d'un grand garage. Un interphone assure un accès sécurisé.
Le bien est proche de toutes commodités : il est situé à 1 km des commerces et à deux minutes des écoles. L'arrêt de bus se situe à deux minutes du bien. On trouve aussi la gare à 13 minutes. On trouve un restaurant dans les environs.
N'hésitez pas à nous contacter pour obtenir de plus amples renseignements sur cette maison en vente à VERT."
436,YV78_1190,Hardricourt 78250,"Achat maison 6 pièces 172 m², Hardricourt - 499 000 €",499 000 €,172 m²,6 pièces,4 chambres,,Jardin,,1 terrasse,,2 763 €/m²,Réf. de l’annonce : 5118,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 172 m²,"HARDRICOURT. L'AGENCE DE VILLENNES vous propose, à Hardricourt, à 20 minutes de VILLENNES, une très jolie Meulière ayant gardé son authenticité et offrant un beau potentiel. L'entrée se fait par la terrasse qui surplombe le jardin, salle à manger ouverte sur le salon avec plafond à caissons et cheminée décorative, cuisine équipée, placard. A l'étage: 1 chambre parentale avec balcon d'où l'on apercoit la Seine, salle de bains avec douche, 1 chambre avec point d'eau, placard, 1 chambre plus petite avec placard, autre placard, toilettes. Au rez de jardin : une entrée, cuisine d'été, toilettes avec lave-mains, cave à vin et garage double. Une dépendance pouvant être facilement reliée à la maison principale par l'intérieur et comprenant 1 pièce avec kitchenette, salle d'eau avec toilettes et grenier à aménager en une ou deux chambres. Beau terrain de 728m2 avec terrasse et chalet de jardin. A proximité à pied de la gare vers St Lazare, bus Express A14 et bus Notre Dame les Oiseaux. VISITE VIRTUELLE EN LIGNE."
437,YV78_1191,Bougival 78380,"Achat maison 5 pièces 112 m², Bougival - 650 000 €",650 000 €,112 m²,5 pièces,4 chambres,,Jardin,,Terrasse,,5 804 €/m²,Réf. de l’annonce : 838481,Publiée il y a plus de 2 mois,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 112 m²,"Vente Maison/villa 5 pièces. iad France - Gaelle DAGUZAN (Voir le téléphone ) vous propose : * Maison individuelle pleine de charme* Jardin sans vis à vis*
Laissez vous séduire par le charme de cette maison individuelle située à Bougival - limite La Celle saint Cloud. Vous serez surpris par la cour avant et le jardin arboré situé à l'arrière de la maison (parcelle de 480 m2 environ). Au rez de chaussée, vous trouverez un séjour donnant sur la terrasse, une cuisine indépendante, une chambre et une salle de bains. Vous accèderez aux deux chambres de l'étage par un escalier de meunier. Le rez de jardin fait la surface totale de la maison et se compose d'une salle de bains avec WC, d'une chambre avec rangements, d'une buanderie et d'un coin garage.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE F indice 392 et GES G indice 91. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Gaelle DAGUZAN (ID 38807), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Versailles sous le numéro 524886975.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
438,YV78_1192,Limay 78520 (Chasse),"Achat maison 6 pièces 120 m², Limay - 245 000 €",245 000 €,120 m²,6 pièces,4 chambres,1 place de parking,,,,Garage,2 042 €/m²,Réf. de l’annonce : 749381006-74,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Charmante maison entièrement rénovée - 4 chambres. Dans une rue très calme, venez visiter cette maison rénovée avec soin sise sur un terrain clos de 237 m² - juste ce qu'il faut. Elle offre: salon/salle à manger, suite parentale avec salle de douche, cuisine équipée avec accès sur jardin et terrasse. Au 1er : palier, 3 chambres spacieuses et lumineuses et une grande salle de bains.
Les + : grand garage, cave totale, atelier entièrement refait (vintage!) et aération canadienne.
Attention au coup de coeur !! Contactez votre agent RE/MAX sur Mantes, Germain Talva, au Voir le téléphone - Contacter | Agent enregistré au RSAC de Pontoise n°808807382
Mentions légales :
Honoraires à la charge du vendeur"
439,YV78_1193,Maisons-Laffitte 78600 (Centre-ville),"Achat maison 12 pièces 320 m², Maisons-Laffitte - 2 190 000 €",2 190 000 €,320 m²,12 pièces,6 chambres,4 places de parking,Jardin,,2 terrasses,1 garage,6 844 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 2202,Descriptif de cette maison à vendre de 12 pièces et 320 m²,"AGENCE RG LEMIALE: 15 mn RER sur la plus belle avenue du Parc, très belle propriété familiale, chaleureuse et lumineuse, nichée dans la verdure sans vis à vis, construction de qualité avec des prestations haut de gamme, environ 320 m² habitables plus sous-sol total, isolation totale, doubles vitrages et volets électriques, parfait état, 100 m² de réceptions. Nombreux rangements. 5 WC, magnifique terrain arboré de 1 693 m2 Au rez-dechaussée: grande entrée, WC avec lavabo, bureau, cuisine équipée (36 m²) se prolongeant d'un coin repas bow window et accès direct sur une terrasse, une salle à manger, un grand salon (50 m²) avec cheminée et accès direct sur terrasse et jardin. Au premier étage: cinq chambres dont une suite parentale de 40 m² environ, une salle de bains avec WC et douche, une salle de douche, une buanderie, un WC avec lavabo. Combles aménagés avec une salle de jeux ou bureau, une chambre, une salle de bains plus douche et WC. Sous-sol total 112 m² comprenant une grande salle de jeux, une remise atelier, une cave à vins, une cave, une chaufferie (gaz). En dépendance: une maisonnette pour ustensiles de jardin. Un grand parking"
440,YV78_1194,Bazemont 78580,"Achat maison 6 pièces 145 m², Bazemont - 499 000 €",499 000 €,145 m²,6 pièces,4 chambres,,Jardin,,1 terrasse,,3 441 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 6401,Descriptif de cette maison à vendre de 6 pièces et 145 m²,"Maison 6 pièce(s) 145 m2. Proche Orgeval dans le village de Bazemont! Maison familiale de 145 m² environ, élevée sur sous-sol total. Elle vous offre en rez-de-chaussée : entrée, salon/salle à manger avec cheminée et insert, cuisine équipée ouverte, 2 chambres, salle d'eau et WC séparé avec lave mains.
A l'étage : une mezzanine avec bureau, 2 grandes chambres (23 m² chacune), une salle d'eau avec WC. Maison équipée de panneaux solaires.
Vous pourrez profiter d'une grande terrasse sans vis à vis et d'un jardin arboré et paysagé de 1326 m² avec dépendance de 19m² .
Proche des commodités, gare de Maule, commerces.
Une visite ?
Contactez sans attendre votre agence Guy Hoquet d'Epône au Voir le téléphone
Toutes nos annonces sur (lien supprimé)"
441,YV78_1195,Bazemont 78580,"Achat maison 6 pièces 140 m², Bazemont - 460 000 €",460 000 €,140 m²,6 pièces,4 chambres,,Jardin,,Terrasse,,3 286 €/m²,Réf. de l’annonce : 837104,Publiée il y a plus de 2 mois,Modifiée le 13 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Vente Maison/villa 6 pièces. iad France - Brigitte BOILEAU (Voir le téléphone ) vous propose : Exclusivité .Maison à 5 mn de la gare de Maule , d'une surface de 140 m2 environ,sur deux niveaux et un sous-sol . Construite en 1980 sur un terrain arboré de 1176 m2 environ. Maison cosy ,calme et bénéficiant d'une très belle vue sur la campagne, proche de A 13 et A14 , de la gare de Maule ou d'Epône pour rejoindre Paris. Maison lumineuse dotée de beaux volumes .Au Rez de chaussée :une entrée , un double séjour cathedral avec cheminée , lumière traversante , orienté E/S/O, avec un balcon , deux chambres , une salle de bain, un wc séparé et une grande cuisine avec coin repas vitré avec vue sur le jardin. Une mezzanine avec un bel escalier permet d'accéder à la suite parentale ( douche /WC et dressing) et au bureau .Un sous sol donnant sur le jardin ,aménagé d'un salon, bar et table de billard ,complété d'une chambre , d'un wc, une buanderie, une chaufferie et un cellier.
Un abris pour parking et un abris de jardin .Centre ville à 10mn à pied , centre commerciaux à 15mn en voiture, de nombreuses activités sportives , plusieurs haras . Ecoles maternelle et primaire en centre ville , collège à Maule et lycées Aubergenville ou Poissy, St Germain en Laye .Bus scolaires assurés .
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 241 et GES F indice 72. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Brigitte BOILEAU (ID 34262), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 843925470.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
442,YV78_1196,78120,"Achat maison 6 pièces 170 m², 78120 - 234 000 €",234 000 €,170 m²,6 pièces,4 chambres,,Jardin de 628 m²,,,,1 376 €/m²,Réf. de l’annonce : 32091482,Publiée il y a plus de 2 mois,Modifiée le 21 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 170 m²,"25 MN DE RAMBOUILLET
COUP DE COEUR ASSURE !
Pour cette jolie maison ancienne comprenant au Rdc, entrée sur véranda, vaste salon, salle à manger avec sa cuisine américaine de 57 m², chambre, salle de bain, et wc indépendant.
A l'étage : grande pièce palière pouvant être fermée en chambre, 3 chambres, salle de bain.
Possibilité d'un logement indépendant, sur terrain clos avec dépendance, garage, atelier, cave.
UN HAVRE DE PAIX !"
443,YV78_1197,Poissy 78300 (La Coudraie),"Achat maison 4 pièces 83 m², Poissy - 345 000 €",345 000 €,83 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,3 978 €/m²,Réf. de l’annonce : 007915E1OM5C,Publiée il y a plus de 2 mois,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 83 m²,"Maison Poissy 4 pièce(s). Orpi vous propose en exclusivité cette maison de 2018 avec terrasse + jardin.. . Elle comprend une entrée, une chambre de plain pied, une salle d'eau avec wc ; un salon/séjour donnant sur une terrasse et une cuisine de belle qualité entièrement aménagée et équipée. . . A l'étage, un palier desservant une salle de bains et deux grandes chambres dont une donnant sur une grande terrasse.. . 2 places de parking en sous-sol viennent compléter ce bien."
444,YV78_1198,Vernouillet 78540,"Achat maison 7 pièces 175 m², Vernouillet - 492 000 €",492 000 €,175 m²,7 pièces,5 chambres,3 places de parking,Jardin,,,,2 690 €/m²,Réf. de l’annonce : 007064E1PZVU,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 175 m²,"Maison familiale 7 pieces + sous sol total. Maison des années 70 de 175m2 édifiée sur un terrain arboré de 779m2. Beaux volumes et belle hauteur sous plafond avec planchers en chêne massif.. 5 grandes chambres dont 1 de 24 m2 avec poutres apparentes, séjour double avec cheminée, cuisine dinatoire de 18m2 indépendante, 1 salle de bain avec wc , 1 salle de douche avec wc et wc invité avec lave-main, garage double + sous sol total avec fenêtres en rez-de-Jardin.. Possibilité d'aménagement d'un appartement indépendant au rez de jardin. . Travaux à prévoir.. Beaucoup de potentiel qui mérite absolument une visite avec ORPI !."
445,YV78_1199,Montigny-le-Bretonneux 78180 (La Sourderie Nord),"Achat maison 6 pièces 106 m², Montigny-le-Bretonneux - 556 500 €",556 500 €,106 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,5 000 €/m²,Réf. de l’annonce : 007085E16D97,Publiée il y a plus de 2 mois,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 106 m²,"MAISON CHRISTIAN GARNIER - SOURDERIE NORD - BBC. Ne tardez plus et venez visiter cette maison classée B sur le diagnostic DPE ! Equipée de panneaux solaires, les propriétaires actuels consomment moins que ce qu'ils facturent à l'année ! Elle se compose d'une belle entrée avec rangements, un séjour de plus de 37m² avec deux ouvertures PLEIN SUD, une belle cuisine avec un coin repas, WC et un accès au garage attenant. A l'étage, 4 belles chambres, 1 salle de bains avec fenêtre, une salle d'eau refaite récemment ! Un terrain de plus de 240m² sans vis à vis avec un appenti de plus de 20m² servant de coin bricolage, stock... (Isolation refaite, fenêtres PVC, porte de garage motorisée, vide sanitaire, chaudière récente)"
446,YV78_1200,Le Perray-en-Yvelines 78610,"Achat maison 9 pièces 210 m², Le Perray-en-Yvelines - 512 325 €",512 325 €,210 m²,9 pièces,5 chambres,3 places de parking,Jardin,,,,2 357 €/m²,Réf. de l’annonce : B457,Publiée il y a plus de 2 mois,Modifiée le 15 nov. 2020,Descriptif de cette maison à vendre de 9 pièces et 210 m²,"78610 - LE PERRAY EN YVELINES - MAISON DE 210M2 - 9 PIECES -. // SOUS COMPROMIS // Située au Perray en Yvelines à 5min en voiture de Rambouillet, BLB Immobilier a le privilège de vous présenter cette maison de 210m2 sur 725m2 de terrain tout proche des commerces, gare et écoles. Elle se compose d'une entrée, d'un vaste séjour avec cheminée de plus de 70m2 donnant accès au jardin, une cuisine séparée et son cellier attenant, une chambre, une salle d'eau et un WC indépendant. A l'étage, 2 grandes chambres de plus de 18m2 chacune pouvant être separées , 2 bureaux, une mezzanine, une salle de bain, une buanderie et un second WC indépendant. Un garage, un appentis et un abri de jardin complètent ce bien. Chauffage au gaz de ville (chaudiere de 2018), double vitrage, volets roulants electriques. N'hesitez pas à contacter votre agent immobilier Sebastien EPHREM pour effectuer une visite ou pour tous renseignements, disponible pour vous 7J/7 au Voir le téléphone . La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. EPHREM Sebastien, RSAC VERSAILLES no 825380413"
